country,substation_id,name,lat,lon,region,verdict,attributed_to,km_outside_own
france,1000163796,Römerweg 14,48.729965,8.005671,Unknown,state,germany,3.252
france,1000163868,UP Altheim Friedhof,49.173748,7.311766,Unknown,state,germany,3.815
france,1000163912,Substation 1000163912,49.144633,7.288405,Unknown,state,germany,2.449
france,1000164045,Substation 1000164045,48.722384,7.994785,Unknown,state,germany,3.123
france,1000164176,Umspannstation Kirche,48.726408,8.014577,Unknown,state,germany,3.799
france,1000164198,Substation 1000164198,46.898793,6.457785,Unknown,state,switzerland,0.019
france,1000164639,Porte de France N2,46.192345,6.207309,Haute-Savoie,state,switzerland,0.232
france,1000165714,Substation 1000165714,46.223426,6.290589,Haute-Savoie,state,switzerland,0.056
france,1000165961,Umspannstation Zimmer,48.679235,7.937462,Unknown,state,germany,1.878
france,1000165997,Substation 1000165997,48.753972,7.972526,Unknown,state,germany,0.274
france,1000166012,Substation 1000166012,46.279992,6.11352,Unknown,state,switzerland,0.722
france,1000166050,Ph.-H.-Mathey 28,47.110497,6.827965,Unknown,state,switzerland,3.224
france,1000166051,Arbre 1,47.110141,6.829458,Unknown,state,switzerland,3.325
france,1000166060,Chasseral 20,47.113934,6.83223,Unknown,state,switzerland,3.096
france,1000166061,22 Cantons 2,47.11199,6.825772,Unknown,state,switzerland,2.977
france,1000166065,Point-du-Jour 11,47.110377,6.823142,Unknown,state,switzerland,3.029
france,1000166067,Tourelles 16,47.102436,6.817931,Unknown,state,switzerland,3.62
france,1000166072,Bulles 53,47.133007,6.832811,Unknown,state,switzerland,1.338
france,1000166077,22-Cantons 31,47.109625,6.824553,Unknown,state,switzerland,3.167
france,1000166116,Electrices 38,47.106984,6.822496,Unknown,state,switzerland,3.35
france,1000166159,Substation 1000166159,49.070343,7.802155,Unknown,state,germany,0.757
france,1000166177,Les Recrettes,47.080193,6.726842,Unknown,state,switzerland,1.194
france,1000166355,Substation 1000166355,47.186304,6.873564,Unknown,state,switzerland,0.031
france,1000166734,Substation 1000166734,47.05461,6.746126,Unknown,state,switzerland,3.084
france,1000166799,Substation 1000166799,49.146943,7.112179,Unknown,state,germany,0.42
france,1000166871,Substation 1000166871,48.743718,8.047968,Unknown,state,germany,3.98
france,1000167582,Substation 1000167582,48.480045,7.806307,Unknown,state,germany,2.728
france,1000167598,Substation 1000167598,48.754283,8.001555,Unknown,state,germany,0.576
france,1000168295,Kehler Straße,48.521361,7.823071,Unknown,state,germany,1.82
france,1000168716,Substation 1000168716,46.189759,6.205596,Haute-Savoie,state,switzerland,0.072
france,1000168736,Substation 1000168736,46.156756,6.168577,Haute-Savoie,state,switzerland,0.062
france,1000168878,Substation 1000168878,49.149371,7.041837,Unknown,state,germany,0.274
france,1000168989,Crêt-Vaillant 1,47.061297,6.754689,Unknown,state,switzerland,3.675
france,1000169193,Substation 1000169193,46.2416,6.085589,Unknown,state,switzerland,0.504
france,1000169577,Suewag Umspannstation,48.66088,7.946593,Unknown,state,germany,4.106
france,1000169628,Substation 1000169628,47.066056,6.766525,Unknown,state,switzerland,3.902
france,1000169629,Substation 1000169629,47.725918,7.573407,Unknown,state,germany,2.904
france,1000169630,Substation 1000169630,47.806917,7.589123,Unknown,state,germany,4.487
france,1000169785,Überlandwerk,48.660657,7.946725,Unknown,state,germany,4.135
france,1000169837,Substation 1000169837,48.774707,8.09046,Unknown,state,germany,2.814
france,1000169851,Substation 1000169851,48.78399,8.098859,Unknown,state,germany,2.396
france,1000169852,Substation 1000169852,48.790348,8.096321,Unknown,state,germany,1.661
france,1000169853,Substation 1000169853,48.772123,8.088363,Unknown,state,germany,2.966
france,1000169854,Substation 1000169854,48.771313,8.082035,Unknown,state,germany,2.728
france,1000169861,Substation 1000169861,48.786278,8.07832,Unknown,state,germany,1.055
france,1000169862,Substation 1000169862,48.781676,8.091617,Unknown,state,germany,2.18
france,1000169869,Substation 1000169869,48.771811,8.088585,Unknown,state,germany,3.008
france,1000169913,Substation 1000169913,48.833462,8.115413,Unknown,state,germany,0.737
france,1000169917,Unterwerk Haltingen,47.605309,7.611284,Unknown,state,germany,2.194
france,1000170021,Substation 1000170021,48.75524,8.025743,Unknown,state,germany,1.247
france,1000170036,Substation 1000170036,48.55167,7.838072,Unknown,state,germany,3.62
france,1000170084,Substation 1000170084,48.762664,8.048562,Unknown,state,germany,2.929
france,1000170085,Substation 1000170085,48.744793,8.039806,Unknown,state,germany,3.194
france,1000170091,Substation 1000170091,48.788459,8.1128,Unknown,state,germany,3.093
france,1000170092,Substation 1000170092,48.786565,8.113961,Unknown,state,germany,3.333
france,1000170102,Substation 1000170102,48.786268,8.10442,Unknown,state,germany,2.609
france,1000170149,Substation 1000170149,46.347846,6.169142,Unknown,state,switzerland,1.282
france,1000170179,Substation 1000170179,46.237283,6.119109,Unknown,state,switzerland,1.013
france,1000170180,Substation 1000170180,46.234592,6.115757,Unknown,state,switzerland,1.079
france,1000170211,Erlengrund,48.766306,8.044725,Unknown,state,germany,2.414
france,1000170225,Substation 1000170225,48.767168,8.04831,Unknown,state,germany,2.581
france,1000170232,Substation 1000170232,48.768567,8.095548,Unknown,state,germany,3.68
france,1000170245,Substation 1000170245,48.751853,8.009579,Unknown,state,germany,0.924
france,1000170247,Umspannwerk Haltingen,47.617852,7.61076,Unknown,state,germany,2.717
france,1000170249,Substation 1000170249,48.579923,7.821361,Unknown,state,germany,2.296
france,1000170252,Umspannstation Rheinstraße,48.736837,7.984521,Unknown,state,germany,1.827
france,1000170258,Substation 1000170258,48.72435,8.005755,Unknown,state,germany,3.877
france,1000170273,Substation 1000170273,48.771429,8.043222,Unknown,state,germany,2.103
france,1000170926,Substation 1000170926,48.747795,8.037786,Unknown,state,germany,2.81
france,1000170927,Substation 1000170927,48.747624,8.053072,Unknown,state,germany,4.155
france,1000171071,Substation 1000171071,48.726375,8.021382,Unknown,state,germany,4.015
france,1000171072,Substation 1000171072,48.747554,8.000662,Unknown,state,germany,1.331
france,1000171530,Substation 1000171530,48.723758,7.998317,Unknown,state,germany,3.471
france,1000171536,Substation 1000171536,48.722467,7.993862,Unknown,state,germany,3.021
france,1000171537,Substation 1000171537,48.72203,7.995704,Unknown,state,germany,3.232
france,1000171842,Substation 1000171842,46.231827,6.057169,Unknown,state,switzerland,0.789
france,1000171927,Greit,48.753753,8.005802,Unknown,state,germany,0.609
france,1000172236,Tulpenstraße,48.7483,8.004468,Unknown,state,germany,1.212
france,1000172450,Substation 1000172450,47.630863,7.625912,Unknown,state,germany,4.911
france,1000173828,Substation 1000173828,46.24918,6.121296,Unknown,state,switzerland,0.002
france,1000173829,Substation 1000173829,46.251792,6.123414,Unknown,state,switzerland,0.025
france,1000173857,12-Septembre 1,47.113642,6.828893,Unknown,state,switzerland,2.945
france,1000173858,Umspannanlage Grube Warndt,49.183083,6.815193,Unknown,state,germany,2.663
france,1000173967,Substation 1000173967,47.62224,7.627478,Unknown,state,germany,4.607
france,1000173968,Substation 1000173968,47.629617,7.622096,Unknown,state,germany,4.483
france,1000173984,Substation 1000173984,48.779911,8.09333,Unknown,state,germany,2.442
france,1000174036,Substation 1000174036,46.159931,6.13359,Unknown,state,switzerland,1.799
france,1000174453,Substation 1000174453,48.722051,8.005322,Unknown,state,germany,4.132
france,1000174464,Substation 1000174464,48.720944,7.999018,Unknown,state,germany,3.62
france,1000174650,Substation 1000174650,48.718817,7.998265,Unknown,state,germany,3.612
france,1000174733,Cret-du-Locle 12b,47.078544,6.781087,Unknown,state,switzerland,4.381
france,1000174814,Substation 1000174814,48.708306,7.969971,Unknown,state,germany,1.623
france,1000174815,Substation 1000174815,48.70754,7.966266,Unknown,state,germany,1.421
france,1000174873,Substation 1000174873,48.753479,8.002878,Unknown,state,germany,0.652
france,1000174902,Bruchweg,48.793992,8.109145,Unknown,state,germany,2.369
france,1000174952,Umspannwerk Breisach - Im Galgenwinkel,48.027749,7.602279,Unknown,state,germany,1.884
france,1000174983,Withig Süd,48.749674,8.037814,Unknown,state,germany,2.682
france,1000175180,Mooser Straße,48.728043,8.010508,Unknown,state,germany,3.518
france,1000175225,Crans,46.366806,6.196047,Unknown,state,switzerland,2.885
france,1000175320,Substation 1000175320,48.75412,7.972007,Unknown,state,germany,0.221
france,1000175369,Substation 1000175369,49.196419,6.815294,Unknown,state,germany,3.09
france,1000175370,Substation 1000175370,49.18418,6.813594,Unknown,state,germany,2.722
france,1000175539,Substation 1000175539,47.540773,7.576061,Unknown,state,switzerland,3.525
france,1000175881,Umspannstation Hofbühnd 11,48.746739,8.041386,Unknown,state,germany,3.197
france,1000175989,Substation 1000175989,49.173879,7.037256,Unknown,state,germany,0.899
france,1000176054,Substation 1000176054,49.194489,6.818414,Unknown,state,germany,2.963
france,1000176074,Substation 1000176074,49.134009,7.062906,Unknown,state,germany,1.522
france,1000176100,Substation 1000176100,47.629484,7.589809,Unknown,state,germany,2.167
france,1000176118,Substation 1000176118,47.681311,7.526804,Unknown,state,germany,0.876
france,1000176150,Substation 1000176150,47.602854,7.595801,Unknown,state,germany,0.504
france,1000176419,Substation 1000176419,47.614459,7.60703,Unknown,state,germany,2.176
france,1000176470,Substation 1000176470,47.658947,7.572332,Unknown,state,germany,2.737
france,1000176736,Substation 1000176736,49.150728,7.36008,Moselle,state,germany,0.268
france,1000176810,Substation 1000176810,49.134862,7.134262,Unknown,state,germany,0.309
france,1000176811,Substation 1000176811,49.179707,7.336621,Unknown,state,germany,3.381
france,1000176812,Substation 1000176812,49.171857,7.315338,Unknown,state,germany,3.459
france,1000176872,Substation 1000176872,46.217111,6.096628,Unknown,state,switzerland,2.346
france,1000177439,Poste électrique de Verbois,46.190863,6.02651,Unknown,state,switzerland,3.695
france,1000178198,Substation 1000178198,49.075567,7.66051,Unknown,state,germany,2.939
france,1000178257,Substation 1000178257,47.725935,7.574346,Unknown,state,germany,3.007
france,1000178260,Substation 1000178260,47.6476,7.572723,Unknown,state,germany,1.711
france,1000178261,Substation 1000178261,47.654053,7.561432,Unknown,state,germany,1.703
france,1000178303,Substation 1000178303,47.674816,7.567201,Unknown,state,germany,4.056
france,1000178330,Substation 1000178330,47.536924,7.551715,Unknown,state,switzerland,2.475
france,1000178333,Substation 1000178333,47.654879,7.558443,Unknown,state,germany,1.635
france,1000178421,Substation 1000178421,47.660614,7.544374,Unknown,state,germany,1.448
france,1000178433,Substation 1000178433,49.133991,7.062911,Unknown,state,germany,1.52
france,1000178434,Substation 1000178434,49.173331,7.070863,Unknown,state,germany,2.793
france,1000178455,Substation 1000178455,47.690312,7.5225,Unknown,state,germany,0.682
france,1000178495,Substation 1000178495,47.602818,7.59589,Unknown,state,germany,0.511
france,1000178503,Substation 1000178503,47.658544,7.582103,Unknown,state,germany,3.31
france,1000178511,Substation 1000178511,46.192272,6.209073,Haute-Savoie,state,switzerland,0.13
france,1000178837,Substation 1000178837,48.60074,7.822505,Unknown,state,germany,0.817
france,1000178980,Substation 1000178980,47.715092,7.55076,Unknown,state,germany,1.122
france,1000179032,Substation 1000179032,46.393852,6.238728,Unknown,state,switzerland,4.031
france,1000179098,Substation 1000179098,46.187568,6.202444,Haute-Savoie,state,switzerland,0.028
france,1000179100,Substation 1000179100,46.19011,6.207333,Haute-Savoie,state,switzerland,0.013
france,1000179102,Substation 1000179102,47.756368,7.579335,Unknown,state,germany,3.952
france,1000179511,Substation 1000179511,47.889925,7.618542,Unknown,state,germany,4.207
france,1000180297,Nant de Drance,46.066166,6.9016,Unknown,state,switzerland,1.418
france,1000180327,Foretaille,46.249135,6.133778,Unknown,state,switzerland,1.146
france,1000180334,Substation 1000180334,48.766034,8.051561,Unknown,state,germany,2.694
france,1000180347,Substation 1000180347,46.733712,6.442259,Unknown,state,switzerland,2.953
france,1000180491,Substation 1000180491,48.818159,8.148621,Unknown,state,germany,4.799
france,1000181043,Substation 1000181043,47.455908,7.055679,Unknown,state,switzerland,4.173
france,1000181059,UP Kapsweyer Bahnhofsstraße,49.04186,8.02135,Unknown,state,germany,2.376
france,1000181216,Substation 1000181216,48.709946,8.000571,Unknown,state,germany,4.272
france,1000181225,Substation 1000181225,48.816261,8.146894,Unknown,state,germany,4.695
france,1000181246,Substation 1000181246,48.467703,7.807745,Unknown,state,germany,4.02
france,1000181248,Substation 1000181248,48.406959,7.77447,Unknown,state,germany,3.559
france,1000181283,Substation 1000181283,48.574896,7.846657,Unknown,state,germany,4.746
france,1000181334,Substation 1000181334,49.19346,7.371397,Unknown,state,germany,2.253
france,1000181473,Substation 1000181473,46.702501,6.350923,Unknown,state,switzerland,1.276
france,1000181500,Substation 1000181500,47.644227,7.56392,Unknown,state,germany,0.852
france,1000181501,Substation 1000181501,47.656043,7.561568,Unknown,state,germany,1.908
france,1000181566,Substation 1000181566,46.196404,5.987889,Unknown,state,switzerland,0.867
france,1000181662,Substation 1000181662,49.07071,7.69651,Unknown,state,germany,1.439
france,1000181669,Substation 1000181669,49.066284,7.6875,Unknown,state,germany,1.304
france,1000181670,Substation 1000181670,49.065268,7.699819,Unknown,state,germany,0.928
france,1000181675,Substation 1000181675,49.180593,6.818636,Unknown,state,germany,2.523
france,1000181760,Substation 1000181760,48.268921,7.725335,Unknown,state,germany,4.423
france,1000181801,Substation 1000181801,48.820493,8.147345,Unknown,state,germany,4.573
france,1000181822,Substation 1000181822,48.82173,8.150531,Unknown,state,germany,4.855
france,1000181835,Substation 1000181835,48.820883,8.153493,Unknown,state,germany,5.197
france,1000181836,Substation 1000181836,48.819932,8.151468,Unknown,state,germany,5.024
france,1000181840,Substation 1000181840,48.819993,8.144403,Unknown,state,germany,4.287
france,1000181870,Substation 1000181870,48.818655,8.137469,Unknown,state,germany,3.62
france,1000181906,Substation 1000181906,48.821429,8.138662,Unknown,state,germany,3.633
france,1000181983,Substation 1000181983,49.077839,7.665019,Unknown,state,germany,3.301
france,1000181985,Substation 1000181985,48.825441,8.142135,Unknown,state,germany,3.835
france,1000182008,Substation 1000182008,49.076728,7.709238,Unknown,state,germany,2.479
france,1000182027,Substation 1000182027,49.06075,7.746154,Unknown,state,germany,1.542
france,1000182031,Substation 1000182031,49.189802,7.372728,Unknown,state,germany,1.822
france,1000182036,Substation 1000182036,48.825096,8.138952,Unknown,state,germany,3.517
france,1000182038,Substation 1000182038,48.826793,8.140298,Unknown,state,germany,3.59
france,1000182083,Substation 1000182083,47.5393,7.503302,Unknown,state,switzerland,0.262
france,1000182091,Substation 1000182091,48.817257,8.143846,Unknown,state,germany,4.338
france,1000182287,Substation 1000182287,48.821425,8.143425,Unknown,state,germany,4.129
france,1000182337,Substation 1000182337,48.781056,8.096731,Unknown,state,germany,2.518
france,1000182655,Jérusalem 13,47.116007,6.828361,Unknown,state,switzerland,2.682
france,1000182682,Substation 1000182682,47.487776,7.016856,Unknown,state,switzerland,1.584
france,1000182746,Substation 1000182746,49.042256,7.973021,Unknown,state,germany,0.728
france,1000182782,Substation 1000182782,48.784853,8.109775,Unknown,state,germany,3.14
france,1000182814,Dr.-de-Quervain 4,47.112105,6.829231,Unknown,state,switzerland,3.116
france,1000182840,Substation 1000182840,48.137864,7.627872,Unknown,state,germany,3.087
france,1000182853,Substation 1000182853,49.06929,7.692132,Unknown,state,germany,1.348
france,1000182854,Substation 1000182854,49.069375,7.694501,Unknown,state,germany,1.299
france,1000182895,Substation 1000182895,48.706702,7.971357,Unknown,state,germany,1.858
france,1000182896,Umspanner,49.191987,6.763256,Unknown,state,germany,2.787
france,1000183074,10 KV,47.599328,7.598946,Unknown,state,germany,0.697
france,1000183306,Substation 1000183306,49.181033,7.36897,Unknown,state,germany,0.977
france,1000183401,Substation 1000183401,49.142356,7.051422,Unknown,state,germany,0.867
france,1000183484,Substation 1000183484,47.685472,7.562865,Unknown,state,germany,4.436
france,1000183585,Umspannstation Benzstraße,48.746664,8.036735,Unknown,state,germany,2.797
france,1000183663,Substation 1000183663,48.777719,8.091586,Unknown,state,germany,2.572
france,1000183736,Substation 1000183736,48.751563,8.017966,Unknown,state,germany,1.217
france,1000183737,Substation 1000183737,48.75157,8.018589,Unknown,state,germany,1.236
france,1000183738,Substation 1000183738,48.755301,8.025898,Unknown,state,germany,1.256
france,1000183748,Substation 1000183748,49.065612,7.856246,Unknown,state,germany,2.597
france,1000183860,Substation 1000183860,47.547456,7.532305,Unknown,state,switzerland,0.577
france,1000183895,Substation 1000183895,48.777918,8.088613,Unknown,state,germany,2.403
france,1000183902,Umspannstation Ziegelhof 2,48.698231,7.977049,Unknown,state,germany,2.982
france,1000183963,Bois 16,47.115135,6.836975,Unknown,state,switzerland,3.278
france,1000184009,Gartenstraße,48.381706,7.75423,Unknown,state,germany,2.468
france,1000184014,Substation 1000184014,48.370096,7.783069,Unknown,state,germany,5.225
france,1000184089,Gérardmer 21,47.064959,6.763963,Unknown,state,switzerland,3.817
france,1000184090,Jardin 7,47.059855,6.753371,Unknown,state,switzerland,3.764
france,1000184154,Substation 1000184154,46.189989,6.028397,Unknown,state,switzerland,3.879
france,1000184215,Substation 1000184215,46.205614,6.236086,Haute-Savoie,state,switzerland,0.093
france,1000184277,Substation 1000184277,47.691673,7.543291,Unknown,state,germany,2.692
france,1000184278,Substation 1000184278,47.680318,7.523912,Unknown,state,germany,0.545
france,1000184279,Substation 1000184279,47.677188,7.524528,Unknown,state,germany,0.578
france,1000184320,Substation 1000184320,48.663305,7.938907,Unknown,state,germany,3.354
france,1000184342,Rocailles 10,47.102139,6.815139,Unknown,state,switzerland,3.531
france,1000184357,Tourelles 36,47.10125,6.816317,Unknown,state,switzerland,3.673
france,1000184405,Substation 1000184405,48.662011,7.94502,Unknown,state,germany,3.898
france,1000184506,Substation 1000184506,47.765726,7.557263,Unknown,state,germany,2.309
france,1000184507,Substation 1000184507,47.767004,7.556634,Unknown,state,germany,2.317
france,1000184522,Substation 1000184522,47.646313,7.566078,Unknown,state,germany,1.169
france,1000184594,Kirchstraße,48.711063,7.995004,Unknown,state,germany,3.684
france,1000184653,Substation 1000184653,48.721739,7.996594,Unknown,state,germany,3.336
france,1000185146,Umspannstation Fischerstraße,48.711562,7.966398,Unknown,state,germany,1.085
france,1000185219,Umspannstation Müle Rund,48.67926,7.938348,Unknown,state,germany,1.938
france,1000185225,Substation 1000185225,48.41155,7.781442,Unknown,state,germany,3.98
france,1000185237,Substation 1000185237,48.704772,7.997778,Unknown,state,germany,4.343
france,1000185252,Umspannstation Am Glockenloch,48.674134,7.925086,Unknown,state,germany,1.446
france,1000185586,Substation 1000185586,48.553279,7.832877,Unknown,state,germany,3.046
france,1000185587,Substation 1000185587,48.553412,7.834823,Unknown,state,germany,3.263
france,1000185722,Substation 1000185722,47.938966,7.627024,Unknown,state,germany,2.582
france,1000185730,Le Day,46.720503,6.398522,Unknown,state,switzerland,1.943
france,1000185798,Substation 1000185798,46.188072,6.124857,Unknown,state,switzerland,5.052
france,1000185803,Substation 1000185803,48.713203,8.001567,Unknown,state,germany,4.196
france,1000185864,Im Gewerbegebiet 10b,48.719984,7.99805,Unknown,state,germany,3.548
france,1000185915,Substation 1000185915,49.169849,7.311166,Unknown,state,germany,3.447
france,1000185919,Rösselstraße,48.708513,7.997032,Unknown,state,germany,4.032
france,1000186167,Substation 1000186167,47.867428,7.601305,Unknown,state,germany,3.91
france,1000186225,Substation 1000186225,48.711985,7.999731,Unknown,state,germany,4.078
france,1000186454,"Krone (Greffern-Bühl, Greffern-Lichtenau",48.765395,8.048229,Unknown,state,germany,2.778
france,1000186474,Substation 1000186474,49.140117,7.186915,Unknown,state,germany,1.112
france,1000186692,Substation 1000186692,48.708243,7.96044,Unknown,state,germany,0.955
france,1000186820,Substation 1000186820,46.414431,6.260627,Unknown,state,switzerland,4.922
france,1000186835,Bois-Gentils 22,47.106449,6.823593,Unknown,state,switzerland,3.452
france,1000186878,Village,47.10642,6.769768,Unknown,state,switzerland,1.616
france,1000187024,Cret,46.212739,6.268245,Haute-Savoie,state,switzerland,0.033
france,1000187151,Umspannstation Ballas,48.683645,7.935146,Unknown,state,germany,1.334
france,1000187243,Substation 1000187243,48.763276,8.052295,Unknown,state,germany,2.997
france,1000187275,Umspannstation Salmengrund-Ost,48.682234,7.936716,Unknown,state,germany,1.566
france,1000187383,Substation 1000187383,48.785266,8.095809,Unknown,state,germany,2.078
france,1000187391,Substation 1000187391,47.151202,6.864939,Unknown,state,switzerland,1.615
france,1000187533,Poste électrique du Châtelard,46.06367,6.96137,Unknown,state,switzerland,1.857
france,1000187604,Substation 1000187604,48.755404,8.008917,Unknown,state,germany,0.524
france,1000187628,Substation 1000187628,48.85965,8.157272,Unknown,state,germany,3.665
france,1000187703,Substation 1000187703,48.799497,8.118642,Unknown,state,germany,2.681
france,1000187704,Substation 1000187704,48.800621,8.111847,Unknown,state,germany,2.057
france,1000187748,Substation 1000187748,48.575162,7.815146,Unknown,state,germany,1.484
france,1000187755,Substation 1000187755,48.575427,7.813273,Unknown,state,germany,1.292
france,1000187849,Substation 1000187849,46.175362,6.127578,Unknown,state,switzerland,3.633
france,1000187872,Substation 1000187872,48.750985,8.005477,Unknown,state,germany,0.913
france,1000187877,Substation 1000187877,48.777978,8.057408,Unknown,state,germany,1.341
france,1000187878,Substation 1000187878,48.778526,8.054141,Unknown,state,germany,1.293
france,1000187879,Substation 1000187879,48.780607,8.0592,Unknown,state,germany,1.042
france,1000187880,Substation 1000187880,48.780892,8.055101,Unknown,state,germany,1.026
france,1000187890,Substation 1000187890,48.748324,8.046712,Unknown,state,germany,3.551
france,1000188047,Substation 1000188047,47.681202,7.526815,Unknown,state,germany,0.876
france,1000188117,Substation 1000188117,47.660494,7.538626,Haute-Rhin,state,germany,1.046
france,1000188286,Substation 1000188286,49.151526,7.335807,Unknown,state,germany,0.8
france,1000188326,Substation 1000188326,49.149676,7.114084,Unknown,state,germany,0.321
france,1000188859,Umspannstation Sasbach/Limburgstraße,48.142213,7.613809,Unknown,state,germany,1.504
france,1000188951,Umspannstation Beckmatt,48.682411,7.975247,Unknown,state,germany,4.23
france,1000189201,Substation 1000189201,49.129691,7.051322,Unknown,state,germany,0.641
france,1000189202,Dazenet 61,47.110491,6.775644,Unknown,state,switzerland,1.177
france,1000189208,1er-Août 33,47.108161,6.824503,Unknown,state,switzerland,3.315
france,1000189210,Montagne 3,47.105218,6.818944,Unknown,state,switzerland,3.378
france,1000189215,Substation 1000189215,49.046094,8.017757,Unknown,state,germany,2.665
france,1000189256,La Rocheta,46.988549,6.695762,Unknown,state,switzerland,5.448
france,1000189258,Sombaille 33,47.107037,6.798058,Unknown,state,switzerland,2.298
france,1000189332,Substation 1000189332,49.198212,7.031682,Unknown,state,germany,0.818
france,1000189372,Chapeau-Rablé 22,47.098803,6.808336,Unknown,state,switzerland,3.581
france,1000189373,Chevreuils 2d,47.100102,6.811742,Unknown,state,switzerland,3.594
france,1000189410,Crêt-du-Locle 10a,47.079259,6.783282,Unknown,state,switzerland,4.566
france,1000189411,Crêt-du-Locle 27a,47.077229,6.779533,Unknown,state,switzerland,4.299
france,1000189453,Substation 1000189453,49.195932,7.024468,Unknown,state,germany,0.544
france,1000189551,Substation 1000189551,48.832256,8.114081,Unknown,state,germany,0.647
france,1000189581,Champ Ethévenots,47.071515,6.710622,Unknown,state,switzerland,0.819
france,1000189611,Substation 1000189611,49.115567,7.553941,Unknown,state,germany,2.789
france,1000189662,Substation 1000189662,49.17391,6.809486,Unknown,state,germany,1.492
france,1000189665,Substation 1000189665,49.192414,7.025364,Unknown,state,germany,0.155
france,1000189685,Cret-du-Locle 12b,47.07851,6.78111,Unknown,state,switzerland,4.385
france,1000189788,Substation 1000189788,48.665694,7.93825,Unknown,state,germany,3.102
france,1000189987,Le Noirmont,47.223656,6.970078,Unknown,state,switzerland,2.736
france,1000189999,Courtemaîche,47.468586,7.045707,Unknown,state,switzerland,3.089
france,1000190007,Staib Industriestraße 8,48.735732,7.976218,Unknown,state,germany,0.91
france,1000190015,Substation 1000190015,47.593312,7.593972,Unknown,state,germany,0.294
france,1000190032,Spielfeld,48.794216,8.085459,Unknown,state,germany,0.625
france,1000190074,Substation 1000190074,48.76098,8.051351,Unknown,state,germany,3.257
france,1000190530,Substation 1000190530,49.173597,7.063729,Unknown,state,germany,3.26
france,1000190562,Substation 1000190562,48.795468,8.112223,Unknown,state,germany,2.493
france,1000190617,AL.D CYGNES,48.977775,8.178589,Unknown,state,germany,0.084
france,1000190655,Substation 1000190655,46.236292,6.05307,Unknown,state,switzerland,0.114
france,1000190776,Substation 1000190776,46.431591,6.280694,Unknown,state,switzerland,5.572
france,1000190899,Substation 1000190899,49.048476,7.952403,Unknown,state,germany,0.216
france,1000190939,Substation 1000190939,49.057443,7.958234,Unknown,state,germany,1.358
france,1000190962,Substation 1000190962,46.233878,6.051355,Unknown,state,switzerland,0.181
france,1000190963,Substation 1000190963,46.233894,6.051298,Unknown,state,switzerland,0.175
france,1000190964,Substation 1000190964,46.23391,6.051239,Unknown,state,switzerland,0.17
france,1000191075,Substation 1000191075,49.198128,7.02091,Unknown,state,germany,0.778
france,1000191452,Substation 1000191452,48.707449,7.966403,Unknown,state,germany,1.439
france,1000191506,Georges-Perrenoud 32,47.063953,6.758602,Unknown,state,switzerland,3.59
france,1000191526,Girardet 7,47.064736,6.761819,Unknown,state,switzerland,3.699
france,1000191591,Combe-Robert 1,47.066907,6.768465,Unknown,state,switzerland,3.98
france,1000191660,Substation 1000191660,48.383818,7.764231,Unknown,state,germany,3.605
france,1000191696,Substation 1000191696,47.756638,7.568061,Unknown,state,germany,2.855
france,1000191737,Substation 1000191737,48.475661,7.813578,Unknown,state,germany,3.567
france,1000191891,Vogel/Übergabe,48.389719,7.740323,Unknown,state,germany,0.891
france,1000192099,Industriestraße 2,48.735254,7.976844,Unknown,state,germany,0.982
france,1000192300,Neufeld Ost,48.734222,7.983403,Unknown,state,germany,1.717
france,1000192351,Substation 1000192351,46.721018,6.391592,Unknown,state,switzerland,1.409
france,1000192492,Substation 1000192492,47.144807,6.86569,Unknown,state,switzerland,2.2
france,1000192493,Substation 1000192493,47.163754,6.858654,Unknown,state,switzerland,0.108
france,1000192516,Substation 1000192516,49.187494,7.374189,Unknown,state,germany,1.533
france,1000193045,Substation 1000193045,48.363096,7.78518,Unknown,state,germany,5.205
france,1000193271,Substation 1000193271,47.013132,6.703198,Unknown,state,switzerland,2.804
france,1000193364,Substation 1000193364,46.252137,6.129885,Unknown,state,switzerland,0.723
france,1000193365,Substation 1000193365,46.26956,6.121804,Unknown,state,switzerland,0.767
france,1000193436,Substation 1000193436,48.802368,8.123206,Unknown,state,germany,2.896
france,1000193439,Substation 1000193439,47.626406,7.599689,Unknown,state,germany,2.503
france,1000193453,Substation 1000193453,49.153606,7.038289,Unknown,state,germany,0.267
france,1000193496,Substation 1000193496,49.197392,7.021341,Unknown,state,germany,0.697
france,1000193604,Substation 1000193604,49.187517,7.036245,Unknown,state,germany,0.297
france,1000193623,Substation 1000193623,49.188096,7.037381,Unknown,state,germany,0.417
france,1000193662,Substation 1000193662,49.18255,7.035675,Unknown,state,germany,0.28
france,1000193663,Substation 1000193663,49.180105,7.034857,Unknown,state,germany,0.287
france,1000193725,Substation 1000193725,49.179113,7.03398,Unknown,state,germany,0.269
france,1000193726,Substation 1000193726,49.178833,7.033876,Unknown,state,germany,0.277
france,1000193727,Substation 1000193727,49.184594,7.036977,Unknown,state,germany,0.405
france,1000193729,Substation 1000193729,49.176529,7.035022,Unknown,state,germany,0.527
france,1000193893,Substation 1000193893,49.182898,7.045795,Unknown,state,germany,1.399
france,1000193914,Substation 1000193914,48.663352,7.94454,Unknown,state,germany,3.749
france,1000193915,Substation 1000193915,49.168527,7.029152,Unknown,state,germany,0.008
france,1000193916,Substation 1000193916,48.664951,7.944809,Unknown,state,germany,3.63
